Batch > Batch > Log Viewer
Repository: DS_REPO_PROD
	Job Trace Log			Job Monitor Log			Job Error Log	
Page: 1 
Log: monitor_03_25_2025_00_26_02_490__dcaf4368_9d6f_4d45_a2f9_241189af4cea.txt Job Server: APSAPDSAPVP1:3505
Job name: JOB_R2_BGMA_BILLING_POSTING_MM
Path name	State	Row Count	Elapsed time (secs)	Absolute time (secs)
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Nested-Nest4: 0	STOP	0	0.000	1865.907
/DF_R2_BGMA_LOAD_S4_MM_5/RETURN_4	STOP	511	97.787	2012.411
/DF_R2_BGMA_LOAD_S4_MM_3/Round_Robin_Split[1]	STOP	103289	9.364	2392.984
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Nested-Nest4: 1	STOP	0	0.000	1865.907
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Unnest-Nest11: 0	STOP	79	97.787	2012.411
/DF_R2_BGMA_LOAD_S4_MM_3/INT_R2_BGMA_BILLING_CURR_VALID_1	STOP	53570	9.364	2392.984
+DF_R2_BGMA_LOAD_S4_MM_6/INT_R2_BGMA_BILLING_COPA_VALID7	STOP	0	0.000	1865.907
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Unnest-Nest11: 1	STOP	511	97.787	2012.411
/DF_R2_BGMA_LOAD_S4_MM_3/INT_R2_BGMA_BILLING_CURR_VALID_1-Nest15	STOP	49719	9.364	2392.984
/DF_R2_BGMA_LOAD_S4_MM_6/INT_R2_BGMA_BILLING_COPA_VALID_2	STOP	0	0.000	1865.907
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_BAPI_Call.ACCOUNTGL	STOP	134102	97.787	2012.416
/DF_R2_BGMA_LOAD_S4_MM_3/Merge[1]: 0	STOP	103289	9.364	2392.984
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Nested-Nest6: 0	STOP	0	0.000	1865.907
/DF_R2_BGMA_LOAD_S4_MM_5/ACCOUNTGL_5	STOP	134102	97.787	2012.416
+DF_R2_BGMA_LOAD_S4_MM_4/QRY_BAPI_HDR	STOP	300	4.396	2272.974
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Nested-Nest4: 0	STOP	300	9.414	2392.989
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Nested-Nest6: 1	STOP	0	0.000	1865.912
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Unnest-Nest12: 0	STOP	511	97.787	2012.416
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Nested-Mapping1	STOP	300	7.918	2272.974
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Nested-Nest4: 1	STOP	103289	9.364	2392.989
+DF_R2_BGMA_LOAD_S4_MM_6/INT_R2_BGMA_BILLING_TAX_VALID9	STOP	0	0.000	1865.912
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Unnest-Nest12: 1	STOP	134102	97.787	2012.416
+DF_R2_BGMA_LOAD_S4_MM_4/BODIVView13	STOP	62283	7.873	2272.974
+DF_R2_BGMA_LOAD_S4_MM_3/INT_R2_BGMA_BILLING_COPA_VALID7	STOP	1136179	9.334	2392.989
/DF_R2_BGMA_LOAD_S4_MM_6/INT_R2_BGMA_BILLING_TAX_VALID_3	STOP	0	0.000	1865.912
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Unnest-Mapping13	STOP	134102	97.787	2012.416
/DF_R2_BGMA_LOAD_S4_MM_4/Round_Robin_Split	STOP	62283	7.873	2272.974
/DF_R2_BGMA_LOAD_S4_MM_3/INT_R2_BGMA_BILLING_COPA_VALID_2	STOP	1136179	9.334	2392.989
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Nested-Nest8: 0	STOP	0	0.000	1865.917
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Unnest	STOP	134102	97.787	2012.416
/DF_R2_BGMA_LOAD_S4_MM_4/INT_R2_BGMA_BILLING_GLITEM_VALID_1	STOP	33028	7.873	2272.979
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Nested-Nest6: 0	STOP	300	9.369	2392.989
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Nested-Nest8: 1	STOP	0	0.000	1865.917
/DF_R2_BGMA_LOAD_S4_MM_5/Query	STOP	511	0.030	2012.416
/DF_R2_BGMA_LOAD_S4_MM_4/INT_R2_BGMA_BILLING_GLITEM_VALID_1-Nest14	STOP	29255	7.873	2272.979
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Nested-Nest6: 1	STOP	1136179	9.334	2392.989
/DF_R2_BGMA_LOAD_S4_MM_6/Round_Robin_Split[2]	STOP	0	0.000	1865.917
-DF_R2_BGMA_LOAD_S4_MM_5/Query_INT_R2_BGMA_BAPI_RET_DOC_NO_MM	STOP	511	0.035	2012.431
/DF_R2_BGMA_LOAD_S4_MM_4/Merge: 0	STOP	62283	7.873	2272.979
+DF_R2_BGMA_LOAD_S4_MM_3/INT_R2_BGMA_BILLING_TAX_VALID9	STOP	19099	9.289	2392.994
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Nested	STOP	0	0.000	1865.922
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Nested-Nest2: 0	STOP	300	7.918	2272.979
/DF_R2_BGMA_LOAD_S4_MM_3/INT_R2_BGMA_BILLING_TAX_VALID_3	STOP	19099	9.289	2392.994
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Nested-Mapping16	STOP	0	0.000	1865.922
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Nested-Nest2: 1	STOP	62283	7.873	2272.979
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Nested-Nest8: 0	STOP	300	9.324	2392.994
/DF_R2_BGMA_LOAD_S4_MM_6/Merge[2]: 0	STOP	0	0.000	1865.922
+DF_R2_BGMA_LOAD_S4_MM_4/INT_R2_BGMA_BILLING_CURR_VALID5	STOP	81091	7.848	2272.983
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Nested-Nest8: 1	STOP	19099	9.289	2392.994
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_BAPI_Call-Function10	STOP	0	0.000	1865.937
+DF_R2_BGMA_LOAD_S4_MM_1/QRY_BAPI_HDR	STOP	300	3.540	2128.686
/DF_R2_BGMA_LOAD_S4_MM_4/Round_Robin_Split[1]	STOP	81091	7.848	2272.984
/DF_R2_BGMA_LOAD_S4_MM_3/Round_Robin_Split[2]	STOP	300	9.289	2392.994
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_BAPI_Call	STOP	0	0.000	1865.937
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Nested-Mapping1	STOP	300	6.121	2128.686
/DF_R2_BGMA_LOAD_S4_MM_4/INT_R2_BGMA_BILLING_CURR_VALID_1	STOP	42429	7.848	2272.984
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Nested	STOP	200	8.409	2392.994
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_BAPI_Call.RETURN	STOP	0	0.000	1865.937
+DF_R2_BGMA_LOAD_S4_MM_1/BODIVView13	STOP	35373	6.086	2128.691
/DF_R2_BGMA_LOAD_S4_MM_4/INT_R2_BGMA_BILLING_CURR_VALID_1-Nest15	STOP	38662	7.848	2272.985
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Nested-Mapping16	STOP	100	5.013	2392.994
/DF_R2_BGMA_LOAD_S4_MM_6/RETURN_4	STOP	0	0.000	1865.942
/DF_R2_BGMA_LOAD_S4_MM_1/Round_Robin_Split	STOP	35373	6.086	2128.691
/DF_R2_BGMA_LOAD_S4_MM_4/Merge[1]: 0	STOP	81091	7.848	2272.986
/DF_R2_BGMA_LOAD_S4_MM_3/Merge[2]: 0	STOP	300	283.533	2392.994
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Unnest-Nest11: 0	STOP	0	0.000	1865.942
/DF_R2_BGMA_LOAD_S4_MM_1/INT_R2_BGMA_BILLING_GLITEM_VALID_1	STOP	19168	6.086	2128.691
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Nested-Nest4: 0	STOP	300	7.878	2272.986
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_BAPI_Call-Function10	STOP	300	525.002	2393.009
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Unnest-Nest11: 1	STOP	0	0.000	1865.947
/DF_R2_BGMA_LOAD_S4_MM_1/INT_R2_BGMA_BILLING_GLITEM_VALID_1-Nest14	STOP	16205	6.081	2128.691
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Nested-Nest4: 1	STOP	81091	7.848	2272.987
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_BAPI_Call	STOP	300	475.523	2393.009
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_BAPI_Call.ACCOUNTGL	STOP	0	0.000	1865.947
/DF_R2_BGMA_LOAD_S4_MM_1/Merge: 0	STOP	35373	6.081	2128.691
+DF_R2_BGMA_LOAD_S4_MM_4/INT_R2_BGMA_BILLING_COPA_VALID7	STOP	892001	7.833	2272.988
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_BAPI_Call.RETURN	STOP	1731	476.513	2393.009
/DF_R2_BGMA_LOAD_S4_MM_6/ACCOUNTGL_5	STOP	0	0.000	1865.947
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Nested-Nest2: 0	STOP	300	6.121	2128.691
/DF_R2_BGMA_LOAD_S4_MM_4/INT_R2_BGMA_BILLING_COPA_VALID_2	STOP	892001	7.833	2272.989
/DF_R2_BGMA_LOAD_S4_MM_3/RETURN_4	STOP	1731	476.513	2393.009
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Unnest-Nest12: 0	STOP	0	0.000	1865.952
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Nested-Nest2: 1	STOP	35373	6.081	2128.691
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Nested-Nest6: 0	STOP	300	7.848	2272.990
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Unnest-Nest11: 0	STOP	300	476.513	2393.009
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Unnest-Nest12: 1	STOP	0	0.000	1865.952
+DF_R2_BGMA_LOAD_S4_MM_1/INT_R2_BGMA_BILLING_CURR_VALID5	STOP	52536	6.066	2128.696
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Nested-Nest6: 1	STOP	892001	7.833	2272.990
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Unnest-Nest11: 1	STOP	1731	476.513	2393.009
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Unnest-Mapping13	STOP	0	0.000	1865.957
/DF_R2_BGMA_LOAD_S4_MM_1/Round_Robin_Split[1]	STOP	52536	6.066	2128.696
+DF_R2_BGMA_LOAD_S4_MM_4/INT_R2_BGMA_BILLING_TAX_VALID9	STOP	18808	7.798	2272.992
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_BAPI_Call.ACCOUNTGL	STOP	486049	476.513	2393.009
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Unnest	STOP	0	0.000	1865.957
/DF_R2_BGMA_LOAD_S4_MM_1/INT_R2_BGMA_BILLING_CURR_VALID_1	STOP	27927	6.066	2128.696
/DF_R2_BGMA_LOAD_S4_MM_4/INT_R2_BGMA_BILLING_TAX_VALID_3	STOP	18808	7.798	2272.992
/DF_R2_BGMA_LOAD_S4_MM_3/ACCOUNTGL_5	STOP	486049	476.508	2393.009
/DF_R2_BGMA_LOAD_S4_MM_6/Query	STOP	0	0.000	1865.962
/DF_R2_BGMA_LOAD_S4_MM_1/INT_R2_BGMA_BILLING_CURR_VALID_1-Nest15	STOP	24609	6.066	2128.696
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Nested-Nest8: 0	STOP	300	7.813	2272.993
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Unnest-Nest12: 0	STOP	1731	476.513	2393.009
-DF_R2_BGMA_LOAD_S4_MM_6/Query_INT_R2_BGMA_BAPI_RET_DOC_NO_MM	STOP	0	0.000	1865.977
/DF_R2_BGMA_LOAD_S4_MM_1/Merge[1]: 0	STOP	52536	6.066	2128.696
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Nested-Nest8: 1	STOP	18808	7.798	2272.993
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Unnest-Nest12: 1	STOP	486049	476.508	2393.009
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Nested-Nest4: 0	STOP	300	6.091	2128.696
/DF_R2_BGMA_LOAD_S4_MM_4/Round_Robin_Split[2]	STOP	300	7.793	2272.993
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Unnest-Mapping13	STOP	486049	476.508	2393.014
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Nested-Nest4: 1	STOP	52536	6.066	2128.696
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Nested	STOP	200	7.033	2272.993
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Unnest	STOP	486049	476.508	2393.014
+DF_R2_BGMA_LOAD_S4_MM_1/INT_R2_BGMA_BILLING_COPA_VALID7	STOP	577896	6.046	2128.696
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Nested-Mapping16	STOP	100	4.288	2272.993
/DF_R2_BGMA_LOAD_S4_MM_3/Query	STOP	1731	0.045	2393.014
/DF_R2_BGMA_LOAD_S4_MM_1/INT_R2_BGMA_BILLING_COPA_VALID_2	STOP	577896	6.046	2128.696
/DF_R2_BGMA_LOAD_S4_MM_4/Merge[2]: 0	STOP	300	214.823	2272.993
-DF_R2_BGMA_LOAD_S4_MM_3/Query_INT_R2_BGMA_BAPI_RET_DOC_NO_MM	STOP	1731	0.050	2393.029
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Nested-Nest6: 0	STOP	300	6.061	2128.701
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_BAPI_Call-Function10	STOP	300	404.912	2273.013
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Nested-Nest6: 1	STOP	577896	6.046	2128.701
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_BAPI_Call	STOP	300	363.459	2273.013
+DF_R2_BGMA_LOAD_S4_MM_1/INT_R2_BGMA_BILLING_TAX_VALID9	STOP	17163	6.021	2128.701
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_BAPI_Call.RETURN	STOP	6953	364.544	2273.013
/DF_R2_BGMA_LOAD_S4_MM_1/INT_R2_BGMA_BILLING_TAX_VALID_3	STOP	17163	6.016	2128.701
/DF_R2_BGMA_LOAD_S4_MM_4/RETURN_4	STOP	6953	364.544	2273.013
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Nested-Nest8: 0	STOP	300	6.041	2128.701
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Unnest-Nest11: 0	STOP	300	364.544	2273.013
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Nested-Nest8: 1	STOP	17163	6.016	2128.701
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Unnest-Nest11: 1	STOP	6953	364.544	2273.013
/DF_R2_BGMA_LOAD_S4_MM_1/Round_Robin_Split[2]	STOP	300	6.021	2128.701
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_BAPI_Call.ACCOUNTGL	STOP	1412374	364.544	2273.013
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Nested	STOP	200	5.421	2128.701
/DF_R2_BGMA_LOAD_S4_MM_4/ACCOUNTGL_5	STOP	1412374	364.544	2273.018
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Nested-Mapping16	STOP	100	3.116	2128.706
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Unnest-Nest12: 0	STOP	6953	364.549	2273.018
/DF_R2_BGMA_LOAD_S4_MM_1/Merge[2]: 0	STOP	300	149.697	2128.706
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Unnest-Nest12: 1	STOP	1412374	364.544	2273.018
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_BAPI_Call-Function10	STOP	300	260.074	2128.716
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Unnest-Mapping13	STOP	1412374	364.549	2273.018
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_BAPI_Call	STOP	300	233.249	2128.716
/DF_R2_BGMA_LOAD_S4_MM_4/Qry_Unnest	STOP	1412374	364.549	2273.018
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_BAPI_Call.RETURN	STOP	6835	235.069	2128.716
/DF_R2_BGMA_LOAD_S4_MM_4/Query	STOP	6953	0.135	2273.018
/DF_R2_BGMA_LOAD_S4_MM_1/RETURN_4	STOP	6835	235.069	2128.716
-DF_R2_BGMA_LOAD_S4_MM_4/Query_INT_R2_BGMA_BAPI_RET_DOC_NO_MM	STOP	6953	0.140	2273.033
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Unnest-Nest11: 0	STOP	300	235.069	2128.716
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Unnest-Nest11: 1	STOP	6835	235.069	2128.716
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_BAPI_Call.ACCOUNTGL	STOP	795419	235.069	2128.716
/DF_R2_BGMA_LOAD_S4_MM_1/ACCOUNTGL_5	STOP	795419	235.069	2128.716
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Unnest-Nest12: 0	STOP	6835	235.074	2128.716
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Unnest-Nest12: 1	STOP	795419	235.069	2128.716
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Unnest-Mapping13	STOP	795419	235.074	2128.716
/DF_R2_BGMA_LOAD_S4_MM_1/Qry_Unnest	STOP	795419	235.074	2128.721
/DF_R2_BGMA_LOAD_S4_MM_1/Query	STOP	6835	0.135	2128.721
-DF_R2_BGMA_LOAD_S4_MM_1/Query_INT_R2_BGMA_BAPI_RET_DOC_NO_MM	STOP	6835	0.135	2128.731
+DF_R2_BGMA_LOAD_S4_MM_2/QRY_BAPI_HDR	STOP	300	3.490	2185.494
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Nested-Mapping1	STOP	300	6.648	2185.494
+DF_R2_BGMA_LOAD_S4_MM_2/BODIVView13	STOP	45906	6.613	2185.499
/DF_R2_BGMA_LOAD_S4_MM_2/Round_Robin_Split	STOP	45906	6.613	2185.499
/DF_R2_BGMA_LOAD_S4_MM_2/INT_R2_BGMA_BILLING_GLITEM_VALID_1	STOP	24566	6.613	2185.499
/DF_R2_BGMA_LOAD_S4_MM_2/INT_R2_BGMA_BILLING_GLITEM_VALID_1-Nest14	STOP	21340	6.608	2185.499
/DF_R2_BGMA_LOAD_S4_MM_2/Merge: 0	STOP	45906	6.613	2185.499
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Nested-Nest2: 0	STOP	300	6.648	2185.499
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Nested-Nest2: 1	STOP	45906	6.613	2185.499
+DF_R2_BGMA_LOAD_S4_MM_2/INT_R2_BGMA_BILLING_CURR_VALID5	STOP	62182	6.593	2185.504
/DF_R2_BGMA_LOAD_S4_MM_2/Round_Robin_Split[1]	STOP	62182	6.593	2185.504
/DF_R2_BGMA_LOAD_S4_MM_2/INT_R2_BGMA_BILLING_CURR_VALID_1	STOP	32816	6.593	2185.504
/DF_R2_BGMA_LOAD_S4_MM_2/INT_R2_BGMA_BILLING_CURR_VALID_1-Nest15	STOP	29366	6.593	2185.504
/DF_R2_BGMA_LOAD_S4_MM_2/Merge[1]: 0	STOP	62182	6.588	2185.504
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Nested-Nest4: 0	STOP	300	6.618	2185.504
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Nested-Nest4: 1	STOP	62182	6.588	2185.504
+DF_R2_BGMA_LOAD_S4_MM_2/INT_R2_BGMA_BILLING_COPA_VALID7	STOP	684002	6.578	2185.509
/DF_R2_BGMA_LOAD_S4_MM_2/INT_R2_BGMA_BILLING_COPA_VALID_2	STOP	684002	6.578	2185.509
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Nested-Nest6: 0	STOP	300	6.598	2185.509
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Nested-Nest6: 1	STOP	684002	6.578	2185.509
+DF_R2_BGMA_LOAD_S4_MM_2/INT_R2_BGMA_BILLING_TAX_VALID9	STOP	16276	6.558	2185.509
/DF_R2_BGMA_LOAD_S4_MM_2/INT_R2_BGMA_BILLING_TAX_VALID_3	STOP	16276	6.558	2185.509
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Nested-Nest8: 0	STOP	300	6.578	2185.514
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Nested-Nest8: 1	STOP	16276	6.558	2185.514
/DF_R2_BGMA_LOAD_S4_MM_2/Round_Robin_Split[2]	STOP	300	6.558	2185.514
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Nested	STOP	200	6.078	2185.514
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Nested-Mapping16	STOP	100	4.033	2185.514
/DF_R2_BGMA_LOAD_S4_MM_2/Merge[2]: 0	STOP	300	156.778	2185.514
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_BAPI_Call-Function10	STOP	300	316.859	2185.529
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_BAPI_Call	STOP	300	297.650	2185.529
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_BAPI_Call.RETURN	STOP	6330	299.640	2185.529
/DF_R2_BGMA_LOAD_S4_MM_2/RETURN_4	STOP	6330	299.640	2185.529
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Unnest-Nest11: 0	STOP	300	299.640	2185.529
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Unnest-Nest11: 1	STOP	6330	299.640	2185.529
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_BAPI_Call.ACCOUNTGL	STOP	889547	299.640	2185.529
/DF_R2_BGMA_LOAD_S4_MM_2/ACCOUNTGL_5	STOP	889547	299.640	2185.529
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Unnest-Nest12: 0	STOP	6330	299.640	2185.529
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Unnest-Nest12: 1	STOP	889547	299.640	2185.529
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Unnest-Mapping13	STOP	889547	299.640	2185.529
/DF_R2_BGMA_LOAD_S4_MM_2/Qry_Unnest	STOP	889547	299.640	2185.534
/DF_R2_BGMA_LOAD_S4_MM_2/Query	STOP	6330	0.133	2185.534
-DF_R2_BGMA_LOAD_S4_MM_2/Query_INT_R2_BGMA_BAPI_RET_DOC_NO_MM	STOP	6330	0.133	2185.544
+DF_BILLING_MM_TBL_UPD_FI_DOC/Query	STOP	1438	0.000	2398.495
/DF_BILLING_MM_TBL_UPD_FI_DOC/Map_Operation	STOP	1438	0.015	2398.495
/DF_BILLING_MM_TBL_UPD_FI_DOC/Round_Robin_Split	STOP	1438	0.015	2398.495
-DF_BILLING_MM_TBL_UPD_FI_DOC/Loader3 for table 'Map_Operation_MM_BILLING'	STOP	0	0.000	2398.500
-DF_BILLING_MM_TBL_UPD_FI_DOC/Loader2 for table 'Map_Operation_MM_BILLING'	STOP	0	0.000	2398.500
-DF_BILLING_MM_TBL_UPD_FI_DOC/Loader1 for table 'Map_Operation_MM_BILLING'	STOP	0	0.000	2398.500
-DF_BILLING_MM_TBL_UPD_FI_DOC/Map_Operation_MM_BILLING	STOP	1438	0.005	2398.515
+DF_R2_BGMA_BILLING_ERROR/Query_5	STOP	323927	5.947	2426.272
/DF_R2_BGMA_BILLING_ERROR/Round_Robin_Split	STOP	323927	5.947	2426.272
+DF_R2_BGMA_BILLING_ERROR/Query	STOP	1274	0.000	2426.272
/DF_R2_BGMA_BILLING_ERROR/Query_4	STOP	1274	0.000	2426.277
/DF_R2_BGMA_BILLING_ERROR/Reverse_Pivot	STOP	1274	0.000	2426.277
/DF_R2_BGMA_BILLING_ERROR/Round_Robin_Split[1]	STOP	1274	0.000	2426.277
/DF_R2_BGMA_BILLING_ERROR/Query_3-Mapping1	STOP	674	0.005	2426.277
/DF_R2_BGMA_BILLING_ERROR/Query_3-Mapping8	STOP	600	0.005	2426.277
/DF_R2_BGMA_BILLING_ERROR/Merge: 0	STOP	1274	0.010	2426.277
/DF_R2_BGMA_BILLING_ERROR/Query_3-Distinct2	STOP	1274	0.015	2426.277
/DF_R2_BGMA_BILLING_ERROR/Round_Robin_Split[2]	STOP	1274	0.005	2426.277
/DF_R2_BGMA_BILLING_ERROR/Query_3	STOP	674	0.005	2426.277
/DF_R2_BGMA_BILLING_ERROR/Query_35	STOP	674	0.005	2426.277
/DF_R2_BGMA_BILLING_ERROR/Query_3-Mapping9	STOP	600	0.005	2426.277
/DF_R2_BGMA_BILLING_ERROR/Query_110	STOP	600	0.005	2426.282
/DF_R2_BGMA_BILLING_ERROR/Merge[1]: 0	STOP	1274	0.000	2426.282
/DF_R2_BGMA_BILLING_ERROR/Query_1-JoinCache7	STOP	1274	0.000	2426.282
/DF_R2_BGMA_BILLING_ERROR/Query_356	STOP	162000	25.001	2426.282
/DF_R2_BGMA_BILLING_ERROR/Query_1: 0	STOP	162000	5.947	2426.282
/DF_R2_BGMA_BILLING_ERROR/Query_1: 1	STOP	162000	5.792	2426.282
/DF_R2_BGMA_BILLING_ERROR/Query_2-Mapping3	STOP	162000	5.787	2426.282
/DF_R2_BGMA_BILLING_ERROR/Query_112	STOP	161927	25.001	2426.282
/DF_R2_BGMA_BILLING_ERROR/Query_1-Join11: 0	STOP	161927	5.952	2426.282
/DF_R2_BGMA_BILLING_ERROR/Query_1-Join11: 1	STOP	161927	5.792	2426.287
/DF_R2_BGMA_BILLING_ERROR/Query_2-Mapping13	STOP	161927	5.792	2426.287
/DF_R2_BGMA_BILLING_ERROR/Merge[2]: 0	STOP	323927	5.792	2426.287
/DF_R2_BGMA_BILLING_ERROR/Query_2-Distinct4	STOP	323927	5.792	2426.287
/DF_R2_BGMA_BILLING_ERROR/Round_Robin_Split[3]	STOP	323927	16.154	2426.287
/DF_R2_BGMA_BILLING_ERROR/Query_2	STOP	162000	16.204	2426.287
/DF_R2_BGMA_BILLING_ERROR/Query_2-Mapping14	STOP	161927	16.199	2426.292
/DF_R2_BGMA_BILLING_ERROR/Merge[3]: 0	STOP	323927	16.264	2426.292
-DF_R2_BGMA_BILLING_ERROR/Query_2_BGMA.R2_DB.Tables::ERR_PT_BILLING_MM	STOP	323927	16.274	2426.302


Page: 1 
